Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2002-11-19 00:00:00-05:00,21.869225119206945,22.08113622158978,21.44540291444128,21.74207878112793,88139200,0.0,0.0,0.0
2002-11-20 00:00:00-05:00,21.665798419319728,22.67449608084077,21.648846753786707,22.666019439697266,75104700,0.0,0.0,0.0
2002-11-21 00:00:00-05:00,22.827069145951413,23.598425596166123,22.674492860545644,23.505184173583984,105472900,0.0,0.0,0.0
2002-11-22 00:00:00-05:00,23.20002041444826,23.683177307055853,23.157637238143206,23.496694564819336,73808600,0.0,0.0,0.0
2002-11-25 00:00:00-05:00,23.53060525420157,23.903569187673583,23.34412409584214,23.725563049316406,72666100,0.0,0.0,0.0
2002-11-26 00:00:00-05:00,23.54755926314713,23.623847379575235,22.80163137290637,22.92877769470215,80017900,0.0,0.0,0.0
2002-11-27 00:00:00-05:00,23.335646977087514,23.9035686939439,23.293263794185926,23.657751083374023,73643900,0.0,0.0,0.0
2002-11-29 00:00:00-05:00,23.9120399920917,23.97985307417979,23.07287250228596,23.496694564819336,34652100,0.0,0.0,0.0
2002-12-02 00:00:00-05:00,24.090049960910356,24.40367904883377,23.369552015751,23.734039306640625,85136000,0.0,0.0,0.0
2002-12-03 00:00:00-05:00,23.352596864479118,23.378026772293694,22.827058370335138,23.030492782592773,76595500,0.0,0.0,0.0
2002-12-04 00:00:00-05:00,22.513433076387933,22.84401546630503,22.21675723589957,22.521909713745117,130115900,0.0,0.0,0.0
2002-12-05 00:00:00-05:00,22.844015729023788,22.88639729954385,22.14894600852044,22.208282470703125,84933200,0.0,0.0,0.0
2002-12-06 00:00:00-05:00,21.87769079576374,22.649046692618555,21.818355975506076,22.437135696411133,81727900,0.0,0.0,0.0
2002-12-09 00:00:00-05:00,22.2252325565565,22.504955105758757,21.3606366151379,21.377588272094727,75855200,0.0,0.0,0.0
2002-12-10 00:00:00-05:00,21.5471155582789,21.996367564842345,21.48778072315322,21.699691772460938,69578300,0.0,0.0,0.0
2002-12-11 00:00:00-05:00,21.564069420698786,22.098084568205,21.462351402874578,21.801408767700195,64237600,0.0,0.0,0.0
2002-12-12 00:00:00-05:00,22.038761365171844,22.623636638707882,21.665797258608617,21.92009162902832,62296400,0.0,0.0,0.0
2002-12-13 00:00:00-05:00,21.631878715026158,21.67426027507854,21.19958001212973,21.22500991821289,72647800,0.0,0.0,0.0
2002-12-16 00:00:00-05:00,21.37758529016035,22.004841779156408,21.25043898857721,21.911602020263672,60278500,0.0,0.0,0.0
2002-12-17 00:00:00-05:00,21.877695972586267,22.208278304285848,21.75054966812626,21.979413986206055,62562700,0.0,0.0,0.0
2002-12-18 00:00:00-05:00,21.65731180354362,21.69969498974086,21.233489642090685,21.513212203979492,67130700,0.0,0.0,0.0
2002-12-19 00:00:00-05:00,21.335201893137054,21.852265307413518,21.030049502186642,21.241960525512695,95969700,0.0,0.0,0.0
2002-12-20 00:00:00-05:00,21.470823665127586,21.572541662230158,21.250436018699283,21.46234703063965,65578600,0.0,0.0,0.0
2002-12-23 00:00:00-05:00,21.34368761459382,21.835321333340268,21.301304421833397,21.759033203125,45941700,0.0,0.0,0.0
2002-12-24 00:00:00-05:00,21.614939347443,21.80989723588919,21.46236304630983,21.48779296875,16772700,0.0,0.0,0.0
2002-12-26 00:00:00-05:00,21.64035493842499,21.96245899224879,21.335202538247714,21.428443908691406,33795400,0.0,0.0,0.0
2002-12-27 00:00:00-05:00,21.34368473679704,21.911606509185127,20.979197411969174,21.038532257080078,42490200,0.0,0.0,0.0
2002-12-30 00:00:00-05:00,21.0554876303983,21.165680694193355,20.64861869472718,20.87748146057129,57396400,0.0,0.0,0.0
2002-12-31 00:00:00-05:00,20.801196490275654,20.94529450100478,20.58080872961075,20.65709686279297,46015400,0.0,0.0,0.0
2003-01-02 00:00:00-05:00,20.95377190957055,21.65731679506341,20.724909118370746,21.530170440673828,65903200,0.0,0.0,0.0
2003-01-03 00:00:00-05:00,21.581020976051352,21.792932030176377,21.428446375153882,21.76750373840332,39059500,0.0,0.0,0.0
2003-01-06 00:00:00-05:00,21.792934021911407,22.53886190598625,21.360636854729822,22.30999755859375,67223400,0.0,0.0,0.0
2003-01-07 00:00:00-05:00,22.386283448674074,22.827058825735598,22.250660504463305,22.589717864990234,88726100,0.0,0.0,0.0
2003-01-08 00:00:00-05:00,22.3693306925557,22.86096428085078,21.903127013169236,21.9539852142334,74989900,0.0,0.0,0.0
2003-01-09 00:00:00-05:00,22.24219137950929,22.869448112495984,22.22523810156959,22.632108688354492,75391100,0.0,0.0,0.0
2003-01-10 00:00:00-05:00,22.33542024444542,23.106776173101274,22.225225616493063,22.971153259277344,82594300,0.0,0.0,0.0
2003-01-13 00:00:00-05:00,23.166119637808976,23.28478932748588,22.657532712867123,22.835538864135742,72870300,0.0,0.0,0.0
2003-01-14 00:00:00-05:00,22.81010687798959,23.157640894803382,22.759248675145727,22.954206466674805,46993800,0.0,0.0,0.0
2003-01-15 00:00:00-05:00,23.089841796348495,23.18308323217304,22.53039641490919,22.666019439697266,55131000,0.0,0.0,0.0
2003-01-16 00:00:00-05:00,22.708394231614072,22.86944550340676,22.2506654799842,22.411718368530273,68740300,0.0,0.0,0.0
2003-01-17 00:00:00-05:00,21.953990658680667,21.987897212300755,21.419975373191967,21.453880310058594,77289400,0.0,0.0,0.0
2003-01-21 00:00:00-05:00,21.53864934441666,21.657319072089923,21.208068464896122,21.21654510498047,67729600,0.0,0.0,0.0
2003-01-22 00:00:00-05:00,21.15720510896654,21.64036381297117,21.08091859439056,21.131776809692383,80020200,0.0,0.0,0.0
2003-01-23 00:00:00-05:00,21.530165968887,21.903129932152115,21.284349950356624,21.6234073638916,78471100,0.0,0.0,0.0
2003-01-24 00:00:00-05:00,21.640360579104836,21.640360579104836,20.8859560172216,21.038532257080078,74519700,0.0,0.0,0.0
2003-01-27 00:00:00-05:00,20.724901692788215,21.216535272565146,20.657090220293224,20.792713165283203,76561000,0.0,0.0,0.0
2003-01-28 00:00:00-05:00,20.99615059041294,21.233489969767145,20.699474749466923,21.004627227783203,65217200,0.0,0.0,0.0
2003-01-29 00:00:00-05:00,20.987669945576485,21.572544878420004,20.631659327769945,21.31825065612793,95717500,0.0,0.0,0.0
2003-01-30 00:00:00-05:00,21.462354399796638,21.547119157027534,20.758809663260763,20.76728630065918,70333800,0.0,0.0,0.0
2003-01-31 00:00:00-05:00,20.39431735919015,20.98766889817379,20.351935799299696,20.71642303466797,90505600,0.0,0.0,0.0
2003-02-03 00:00:00-05:00,20.784243775366146,21.013108181110635,20.66557244456145,20.758813858032227,53158800,0.0,0.0,0.0
2003-02-04 00:00:00-05:00,20.49603615121198,20.597752545545134,20.190883734706652,20.504512786865234,68235700,0.0,0.0,0.0
2003-02-05 00:00:00-05:00,20.623183096641437,21.07243509977794,20.351937214277125,20.411272048950195,80107700,0.0,0.0,0.0
2003-02-06 00:00:00-05:00,20.377373021494513,20.640142344015292,20.22479676430391,20.52147102355957,103552000,0.0,0.0,0.0
2003-02-07 00:00:00-05:00,20.648610694624164,20.7248987925996,20.0467825457905,20.182405471801758,72312400,0.0,0.0,0.0
2003-02-10 00:00:00-05:00,20.25022364533116,20.5553761383544,20.021360892317077,20.36041831970215,67572600,0.0,0.0,0.0
2003-02-11 00:00:00-05:00,20.555378249354046,20.86053077371589,20.275655640940194,20.470613479614258,77823300,0.0,0.0,0.0
2003-02-12 00:00:00-05:00,20.40280238598406,20.623190144914005,20.156986327362596,20.19089126586914,51753000,0.0,0.0,0.0
2003-02-13 00:00:00-05:00,20.21632583302277,20.32651892946058,19.767073572998648,20.292613983154297,77387400,0.0,0.0,0.0
2003-02-14 00:00:00-05:00,20.19936861071477,20.767290497143534,20.021364039638126,20.758813858032227,67510400,0.0,0.0,0.0
2003-02-18 00:00:00-05:00,20.936807761708216,21.479299412509494,20.919854493432513,21.403011322021484,73976800,0.0,0.0,0.0
2003-02-19 00:00:00-05:00,21.360634872064796,21.394539799964907,20.945287783828945,21.2589168548584,45541400,0.0,0.0,0.0
2003-02-20 00:00:00-05:00,21.318255797993967,21.419973834795314,21.055486493324395,21.174156188964844,59759800,0.0,0.0,0.0
2003-02-21 00:00:00-05:00,21.13177254853476,21.50473649129929,20.775761879703428,21.335206985473633,70228500,0.0,0.0,0.0
2003-02-24 00:00:00-05:00,21.301302996124182,21.3691144832487,20.945292284532115,20.970722198486328,56646600,0.0,0.0,0.0
2003-02-25 00:00:00-05:00,20.72490127129819,21.148723369960706,20.41127220691661,20.99614715576172,74440700,0.0,0.0,0.0
2003-02-26 00:00:00-05:00,20.91986455499528,21.140252298318565,20.512995621207708,20.52994728088379,60005600,0.0,0.0,0.0
2003-02-27 00:00:00-05:00,20.69947136334736,21.123293462009876,20.572325057099206,20.99614715576172,66424000,0.0,0.0,0.0
2003-02-28 00:00:00-05:00,21.0300436111567,21.377577462718463,20.953755534789256,21.326719284057617,50185800,0.0,0.0,0.0
2003-03-03 00:00:00-05:00,21.4199663892406,21.59797087082713,20.818138248930175,20.894426345825195,60414400,0.0,0.0,0.0
2003-03-04 00:00:00-05:00,20.902909265527306,20.996150660156616,20.699474818225116,20.76728630065918,56043500,0.0,0.0,0.0
2003-03-05 00:00:00-05:00,20.68252126154346,21.00462701128019,20.61470978003361,20.809667587280273,69096500,0.0,0.0,0.0
2003-03-06 00:00:00-05:00,20.707955640117987,20.91986676763986,20.53842609139905,20.758813858032227,59108600,0.0,0.0,0.0
2003-03-07 00:00:00-05:00,20.411268507106666,20.92833189111138,20.309550510494063,20.801185607910156,73291000,0.0,0.0,0.0
2003-03-10 00:00:00-05:00,20.62319380766459,20.724911874756792,20.267182997972633,20.351947784423828,55948000,0.0,0.0,0.0
2003-03-11 00:00:00-05:00,20.39432266211528,20.546898904198347,20.156983278211214,20.173934936523438,54934200,0.0,0.0,0.0
2003-03-12 00:00:00-05:00,20.140031250023483,20.54690017626556,19.95355006301755,20.538423538208008,77859800,0.0,0.0,0.0
2003-03-13 00:00:00-05:00,20.88595177405929,21.74207257741763,20.682517367828535,21.716644287109375,128537600,0.0,0.0,0.0
2003-03-14 00:00:00-05:00,21.809885403914965,22.021796459025108,21.496257947733664,21.801408767700195,89794400,0.0,0.0,0.0
2003-03-17 00:00:00-05:00,21.55559459962022,22.71686637402953,21.487783120944883,22.547338485717773,141040800,0.0,0.0,0.0
2003-03-18 00:00:00-05:00,22.716862241493512,22.86096180955889,22.394758180569486,22.827056884765625,96548700,0.0,0.0,0.0
2003-03-19 00:00:00-05:00,22.75925503939509,22.844019812340008,22.31847951348436,22.632108688354492,91315100,0.0,0.0,0.0
2003-03-20 00:00:00-05:00,22.496485121050327,23.005070512161637,22.182855954228387,22.71687126159668,92789700,0.0,0.0,0.0
2003-03-21 00:00:00-05:00,23.06439770959255,23.208497287035833,22.208278497624036,23.030492782592773,93304600,0.0,0.0,0.0
2003-03-24 00:00:00-05:00,22.43714035520663,22.547335001496503,22.01331827479035,22.072654724121094,85244500,0.0,0.0,0.0
2003-03-25 00:00:00-05:00,22.16589618178869,22.682959676898612,22.047226507535154,22.38628387451172,78731500,0.0,0.0,0.0
2003-03-26 00:00:00-05:00,22.462571442092756,22.691435765561216,22.34390177070304,22.513429641723633,67880200,0.0,0.0,0.0
2003-03-27 00:00:00-05:00,22.26762360024326,22.58972783065481,22.123523956354315,22.352388381958008,64113100,0.0,0.0,0.0
2003-03-28 00:00:00-05:00,22.15741986235205,22.4032374673957,21.99636862120595,22.1065616607666,45374700,0.0,0.0,0.0
2003-03-31 00:00:00-05:00,21.699687049835678,21.809880060122445,21.369104785470082,21.403011322021484,89345300,0.0,0.0,0.0
2003-04-01 00:00:00-05:00,21.56407127565372,21.75902907510471,21.403018407225293,21.572547912597656,73159500,0.0,0.0,0.0
2003-04-02 00:00:00-05:00,22.089611156417703,22.513433328503442,22.06418286081466,22.1658992767334,75843800,0.0,0.0,0.0
2003-04-03 00:00:00-05:00,22.581240616312925,22.759246736231365,22.30151809937222,22.44561767578125,70138200,0.0,0.0,0.0
2003-04-04 00:00:00-05:00,22.52191024866544,22.547340161340976,22.013323312427776,22.081134796142578,65665700,0.0,0.0,0.0
2003-04-07 00:00:00-04:00,22.979643341658303,23.055931477423776,22.098092269147777,22.11504554748535,83842700,0.0,0.0,0.0
2003-04-08 00:00:00-04:00,22.165899173426943,22.284570480450103,21.937034813546504,22.089611053466797,54250600,0.0,0.0,0.0
2003-04-09 00:00:00-04:00,22.123515692865354,22.276091919611474,21.538640695922936,21.581022262573242,76457100,0.0,0.0,0.0
2003-04-10 00:00:00-04:00,21.581030511136507,21.843801498413086,21.445407505914808,21.843801498413086,57017500,0.0,0.0,0.0
2003-04-11 00:00:00-04:00,22.055706172431176,22.174375862980096,21.496261035910145,21.6234073638916,67974500,0.0,0.0,0.0
2003-04-14 00:00:00-04:00,21.69969684023027,22.157423972921443,21.60645543939822,22.064184188842773,52476200,0.0,0.0,0.0
2003-04-15 00:00:00-04:00,22.0133178655643,22.428663302640658,21.911601473536937,22.27608871459961,64655700,0.0,0.0,0.0
2003-04-16 00:00:00-04:00,22.58972232618216,22.74229857273946,22.14047184104492,22.225234985351562,70711600,0.0,0.0,0.0
2003-04-17 00:00:00-04:00,22.174378571392594,22.869446758224306,22.16590193292471,22.733823776245117,70179900,0.0,0.0,0.0
2003-04-21 00:00:00-04:00,22.835541533558228,22.971164513829635,22.564295573015414,22.818588256835938,52729600,0.0,0.0,0.0
2003-04-22 00:00:00-04:00,22.657531453505896,23.276311396361095,22.589719975066327,23.250883102416992,70757200,0.0,0.0,0.0
2003-04-23 00:00:00-04:00,23.310213317242482,23.52212434739923,23.106778922302343,23.420406341552734,70327100,0.0,0.0,0.0
2003-04-24 00:00:00-04:00,23.191542283923894,23.522122954024983,23.115254188246297,23.293258666992188,72383900,0.0,0.0,0.0
2003-04-25 00:00:00-04:00,23.15763681457065,23.24240154887748,22.7677213002132,22.844009399414062,63277900,0.0,0.0,0.0
2003-04-28 00:00:00-04:00,22.92877145803316,23.42040495420393,22.844008344393835,23.293258666992188,59666200,0.0,0.0,0.0
2003-04-29 00:00:00-04:00,23.428896030881102,23.78490682457664,23.233938162530958,23.505184173583984,79903800,0.0,0.0,0.0
2003-04-30 00:00:00-04:00,23.437363499256648,23.556034795218935,23.250882343820372,23.26783561706543,60202100,0.0,0.0,0.0
2003-05-01 00:00:00-04:00,23.259362326452568,23.623849669889573,23.04745123066392,23.47127342224121,66022600,0.0,0.0,0.0
2003-05-02 00:00:00-04:00,23.403456653233242,23.979854962344476,23.36955010951941,23.971378326416016,85004100,0.0,0.0,0.0
2003-05-05 00:00:00-04:00,24.01376867933437,24.33587287875424,23.878145688341412,23.94595718383789,80520300,0.0,0.0,0.0
2003-05-06 00:00:00-04:00,23.920520091467605,24.496918438666142,23.912043454979028,24.251102447509766,77338300,0.0,0.0,0.0
2003-05-07 00:00:00-04:00,24.081574810648043,24.31891580039468,23.835758800511545,23.9798583984375,70353200,0.0,0.0,0.0
2003-05-08 00:00:00-04:00,23.606902614078486,23.89510190962516,23.530614470154145,23.539091110229492,80249100,0.0,0.0,0.0
2003-05-09 00:00:00-04:00,23.767949778063915,24.14091215040981,23.734043225985165,24.08157730102539,58528200,0.0,0.0,0.0
2003-05-12 00:00:00-04:00,24.039195081867216,24.547780415358183,23.87814219732663,24.446063995361328,67487300,0.0,0.0,0.0
2003-05-13 00:00:00-04:00,24.26805573030931,24.57320819733869,24.19176923030517,24.293485641479492,64934300,0.0,0.0,0.0
2003-05-14 00:00:00-04:00,24.471498230117803,24.556261389498914,24.03919932690887,24.242633819580078,62181200,0.0,0.0,0.0
2003-05-15 00:00:00-04:00,24.369782037933415,24.564739906215983,24.208729112643848,24.51388168334961,62232100,0.0,0.0,0.0
2003-05-16 00:00:00-04:00,24.352822782290268,24.53082894377352,24.140911686133716,24.327394485473633,70590400,0.0,0.0,0.0
2003-05-19 00:00:00-04:00,24.174818195589378,24.31044116755384,23.403461936258978,23.47127342224121,91334800,0.0,0.0,0.0
2003-05-20 00:00:00-04:00,23.530614470154145,23.70014242139974,23.233938534532125,23.539091110229492,71817800,0.0,0.0,0.0
2003-05-21 00:00:00-04:00,23.43736687087342,23.522131632539548,23.259362326452568,23.47127342224121,63648500,0.0,0.0,0.0
2003-05-22 00:00:00-04:00,23.530606872107118,24.005287245775502,23.411937182878333,23.81032943725586,62401400,0.0,0.0,0.0
2003-05-23 00:00:00-04:00,23.767941778287216,23.945946266528008,23.69165367854035,23.81879997253418,37922500,0.0,0.0,0.0
2003-05-27 00:00:00-04:00,23.674704732055325,24.768165000210626,23.64927482191101,24.66644859313965,101422100,0.0,0.0,0.0
2003-05-28 00:00:00-04:00,24.71730500076099,24.92073941687492,24.54777551228954,24.742734909057617,76290400,0.0,0.0,0.0
2003-05-29 00:00:00-04:00,24.776648039203902,25.259805139521557,24.71731318362153,24.844459533691406,97336000,0.0,0.0,0.0
2003-05-30 00:00:00-04:00,25.03093221328467,25.319131352263447,24.96312074627513,25.251319885253906,78093700,0.0,0.0,0.0
2003-06-02 00:00:00-04:00,25.497140634016567,25.59885866200508,24.844454131036066,25.073318481445312,102937000,0.0,0.0,0.0
2003-06-03 00:00:00-04:00,24.954648736588172,25.327611065899333,24.86140734588378,25.310659408569336,81672600,0.0,0.0,0.0
2003-06-04 00:00:00-04:00,25.26827395232704,25.92096039508993,25.191985842562385,25.785337448120117,87046100,0.0,0.0,0.0
2003-06-05 00:00:00-04:00,25.539523919945015,26.005729289174703,25.403900951342678,25.97182273864746,88747900,0.0,0.0,0.0
2003-06-06 00:00:00-04:00,26.45497993049024,26.675367660024452,25.463237572716263,25.53952407836914,157178100,0.0,0.0,0.0
2003-06-09 00:00:00-04:00,25.429328594024206,25.615809755015906,25.030936361415634,25.200464248657227,94941800,0.0,0.0,0.0
2003-06-10 00:00:00-04:00,25.31065944626786,25.598858639098683,25.158083212798225,25.581905364990234,69660100,0.0,0.0,0.0
2003-06-11 00:00:00-04:00,25.488659504575825,25.971816414670087,25.259795194503937,25.870100021362305,87338200,0.0,0.0,0.0
2003-06-12 00:00:00-04:00,25.971828078642908,26.06506949501062,25.649723866173733,25.980304718017578,79450500,0.0,0.0,0.0
2003-06-13 00:00:00-04:00,25.98876972370224,26.048104556010454,25.31065504481848,25.395418167114258,83353600,0.0,0.0,0.0
2003-06-16 00:00:00-04:00,25.57342256470146,26.19220236975413,25.429323003014265,26.175249099731445,71211800,0.0,0.0,0.0
2003-06-17 00:00:00-04:00,26.293933223678412,26.37022135931171,25.904015906357817,26.073545455932617,67571200,0.0,0.0,0.0
2003-06-18 00:00:00-04:00,25.98877026431567,26.471927185165004,25.810765763688213,26.209157943725586,80215700,0.0,0.0,0.0
2003-06-19 00:00:00-04:00,26.26001776251447,26.480405455528683,25.751430903001136,25.785337448120117,79467200,0.0,0.0,0.0
2003-06-20 00:00:00-04:00,26.014205235515284,26.090493355421014,25.641241273393195,25.751434326171875,71512400,0.0,0.0,0.0
2003-06-23 00:00:00-04:00,25.709049429082178,25.742955974320818,25.05636298401597,25.353038787841797,86509400,0.0,0.0,0.0
2003-06-24 00:00:00-04:00,25.200466440693386,25.539523861422296,25.030938538705588,25.158084869384766,83004400,0.0,0.0,0.0
2003-06-25 00:00:00-04:00,25.149611097363724,25.581909964332475,24.980081559306118,25.022464752197266,94255300,0.0,0.0,0.0
2003-06-26 00:00:00-04:00,25.183515353709303,25.666674039077996,25.09875220372684,25.615814208984375,79187500,0.0,0.0,0.0
2003-06-27 00:00:00-04:00,25.641241324616864,25.912487255155426,25.234372428809017,25.28523063659668,82451900,0.0,0.0,0.0
2003-06-30 00:00:00-04:00,25.56494831875307,25.717524529709966,25.259795896839282,25.386943817138672,72043000,0.0,0.0,0.0
2003-07-01 00:00:00-04:00,25.17503706700451,25.751433849194623,24.80207311179059,25.72600555419922,105852500,0.0,0.0,0.0
2003-07-02 00:00:00-04:00,25.77685145879394,26.2684848673602,25.751421559181857,26.25153160095215,81972500,0.0,0.0,0.0
2003-07-03 00:00:00-04:00,26.022685146973863,26.361742602128345,25.827725695600744,25.92096710205078,50050400,0.0,0.0,0.0
2003-07-07 00:00:00-04:00,26.251544926028124,27.0398544298651,26.243068288521425,27.0313777923584,88554600,0.0,0.0,0.0
2003-07-08 00:00:00-04:00,26.938129496586505,27.38738144188731,26.802506572864143,27.361949920654297,81874500,0.0,0.0,0.0
2003-07-09 00:00:00-04:00,27.277198029523163,27.539968967015138,27.06528692191873,27.294151306152344,89588400,0.0,0.0,0.0
2003-07-10 00:00:00-04:00,26.997479375864447,27.116149096096738,26.55670381963926,26.785568237304688,102928700,0.0,0.0,0.0
2003-07-11 00:00:00-04:00,26.827936041053658,27.116135170832983,26.7940311170076,26.988988876342773,67728100,0.0,0.0,0.0
2003-07-14 00:00:00-04:00,27.412814500874223,27.760348505495912,27.183950170976118,27.311098098754883,84524600,0.0,0.0,0.0
2003-07-15 00:00:00-04:00,27.57386554901308,27.675585183932686,27.073756944682767,27.345001220703125,75059000,0.0,0.0,0.0
2003-07-16 00:00:00-04:00,27.514533198072375,27.54843974610912,26.89575324718054,27.26024055480957,80138700,0.0,0.0,0.0
2003-07-17 00:00:00-04:00,26.8533684552634,26.988991397623074,26.310876685824706,26.429546356201172,116260400,0.0,0.0,0.0
2003-07-18 00:00:00-04:00,26.616027234177945,26.74317353928688,26.20915841112816,26.514310836791992,80519000,0.0,0.0,0.0
2003-07-21 00:00:00-04:00,26.480401493128518,26.531259686443757,25.946386421436458,26.175249099731445,111325300,0.0,0.0,0.0
2003-07-22 00:00:00-04:00,26.370220076679608,26.700800903842243,26.158308958395146,26.56517791748047,91471500,0.0,0.0,0.0
2003-07-23 00:00:00-04:00,26.60756204020257,26.819473178762333,26.268504541857688,26.785568237304688,69050400,0.0,0.0,0.0
2003-07-24 00:00:00-04:00,26.99746803361468,27.141567611965957,26.344781613038126,26.429546356201172,82999700,0.0,0.0,0.0
2003-07-25 00:00:00-04:00,26.38716779232791,26.988996118989718,26.082016927013054,26.955089569091797,82709600,0.0,0.0,0.0
2003-07-28 00:00:00-04:00,27.005949496591587,27.116142550672116,26.785561771677237,27.0313777923584,56180800,0.0,0.0,0.0
2003-07-29 00:00:00-04:00,27.065286730094574,27.141574857631756,26.480411624560656,26.827945709228516,80560100,0.0,0.0,0.0
2003-07-30 00:00:00-04:00,26.878798244472467,26.904228153864523,26.556694142605252,26.63298225402832,56617300,0.0,0.0,0.0
2003-07-31 00:00:00-04:00,26.946614548370604,27.40434327147282,26.717750186819497,26.955089569091797,85544100,0.0,0.0,0.0
2003-08-01 00:00:00-04:00,26.861850531810134,26.946615292141296,26.531268128193936,26.66689109802246,73545400,0.0,0.0,0.0
2003-08-04 00:00:00-04:00,26.632981117693927,26.95508520581811,26.14134754102879,26.658411026000977,96344600,0.0,0.0,0.0
2003-08-05 00:00:00-04:00,26.62450400167018,26.683838836564064,25.51409056032652,25.607330322265625,111041800,0.0,0.0,0.0
2003-08-06 00:00:00-04:00,25.734488888947304,26.082023022859655,25.514101113362013,25.590389251708984,96816000,0.0,0.0,0.0
2003-08-07 00:00:00-04:00,25.615820008637566,25.861637726151734,25.446292053536524,25.692108154296875,67326600,0.0,0.0,0.0
2003-08-08 00:00:00-04:00,25.793807450913512,25.895523826605576,25.369985446440406,25.48865509033203,66677100,0.0,0.0,0.0
2003-08-11 00:00:00-04:00,25.49714658063924,25.937922110134863,25.45476500219887,25.76839256286621,63712200,0.0,0.0,0.0
2003-08-12 00:00:00-04:00,25.861626493615653,26.192207236721586,25.7090502685658,26.158302307128906,59676100,0.0,0.0,0.0
2003-08-13 00:00:00-04:00,26.26001450375628,26.3363026040539,25.9802920082493,26.16677474975586,57969700,0.0,0.0,0.0
2003-08-14 00:00:00-04:00,26.175252157074276,26.438023022859824,25.997247651303102,26.19220542907715,50271500,0.0,0.0,0.0
2003-08-15 00:00:00-04:00,26.276981900136562,26.522799603631242,26.217647038397494,26.42108154296875,28116300,0.0,0.0,0.0
2003-08-18 00:00:00-04:00,26.539750210839006,27.133100421383137,26.471938712012427,27.09919548034668,67224100,0.0,0.0,0.0
2003-08-19 00:00:00-04:00,27.217869132677915,27.446733566981464,26.997481338543437,27.438255310058594,68205000,0.0,0.0,0.0
2003-08-20 00:00:00-04:00,27.209385017635054,27.565397361072222,27.14157514438939,27.370439529418945,58233500,0.0,0.0,0.0
2003-08-21 00:00:00-04:00,27.62472887327169,27.819686681357204,27.353482946065185,27.667110443115234,77161400,0.0,0.0,0.0
2003-08-22 00:00:00-04:00,28.192645677411104,28.28588706010633,27.446721082861572,27.497577667236328,92989800,0.0,0.0,0.0
2003-08-25 00:00:00-04:00,27.42977247448861,27.58234872056973,27.302624524918784,27.556917190551758,43044700,0.0,0.0,0.0
2003-08-26 00:00:00-04:00,27.361950960116264,27.62472179946951,26.96355880864128,27.582340240478516,79838500,0.0,0.0,0.0
2003-08-27 00:00:00-04:00,27.539966692714746,27.828165904597036,27.43824704133985,27.802734375,47532100,0.0,0.0,0.0
2003-08-28 00:00:00-04:00,27.921394120538768,28.07397030973615,27.56538516808186,28.048542022705078,55311000,0.0,0.0,0.0
2003-08-29 00:00:00-04:00,28.006176427145128,28.362185582490895,27.955316590592595,28.3028507232666,53148800,0.0,0.0,0.0
2003-09-02 00:00:00-04:00,28.38761046007297,28.726666257052702,28.08245797933662,28.709712982177734,80303100,0.0,0.0,0.0
2003-09-03 00:00:00-04:00,28.90467155882126,28.98943793544203,28.52323418130104,28.692760467529297,85234800,0.0,0.0,0.0
2003-09-04 00:00:00-04:00,28.675805441466075,29.00638616906104,28.565610787765728,28.95552635192871,63736100,0.0,0.0,0.0
2003-09-05 00:00:00-04:00,28.79447640255537,29.108103871801195,28.54018053902534,28.769044876098633,91024100,0.0,0.0,0.0
2003-09-08 00:00:00-04:00,28.819900844408117,29.269151205202036,28.777519283985146,29.243722915649414,69296000,0.0,0.0,0.0
2003-09-09 00:00:00-04:00,29.091158020594442,29.150492874954356,28.752098938388883,28.89620018005371,87817500,0.0,0.0,0.0
2003-09-10 00:00:00-04:00,28.60799690730905,28.72666659934128,28.065505038872246,28.201128005981445,111624500,0.0,0.0,0.0
2003-09-11 00:00:00-04:00,28.209595219708056,28.63341727881908,27.980730919767417,28.514747619628906,96914900,0.0,0.0,0.0
2003-09-12 00:00:00-04:00,28.260459034492794,28.68428115364625,28.014641429342312,28.667327880859375,104963000,0.0,0.0,0.0
2003-09-15 00:00:00-04:00,28.68428562541548,28.743620472666542,28.345226583832257,28.387611389160156,54594200,0.0,0.0,0.0
2003-09-16 00:00:00-04:00,28.413043728968056,29.184400086509093,28.413043728968056,29.158971786499023,87463800,0.0,0.0,0.0
2003-09-17 00:00:00-04:00,29.099634639094365,29.24373263914599,28.845338724991947,29.04029655456543,79794700,0.0,0.0,0.0
2003-09-18 00:00:00-04:00,28.964002244297745,29.548878841675638,28.819904275005683,29.48106575012207,91469900,0.0,0.0,0.0
2003-09-19 00:00:00-04:00,29.489545125480117,29.54887996609426,29.125057828275366,29.311540603637695,69796000,0.0,0.0,0.0
2003-09-22 00:00:00-04:00,28.93010395563288,28.989438804292437,28.624951457665578,28.75209617614746,97477500,0.0,0.0,0.0
2003-09-23 00:00:00-04:00,28.794475564600862,29.294585790279893,28.743615746673694,29.260679244995117,77826500,0.0,0.0,0.0
2003-09-24 00:00:00-04:00,29.25219954381573,29.260677796470283,28.116356201053637,28.158740997314453,115057400,0.0,0.0,0.0
2003-09-25 00:00:00-04:00,28.294366455746342,28.599518908341953,27.768824683606674,27.79425621032715,117604800,0.0,0.0,0.0
